score,beta,learning_rate,mb_size,neg_pos_ratio,num_alignment,num_output,standardize,num_epochs
0.4931021625652498,0.0,0.1,64,1.0,30,None,True,0
0.5469798657718121,0.0,0.1,64,1.0,30,None,True,100
0.546607009694258,0.0,0.1,64,1.0,30,None,True,200
0.5561148396718867,0.0,0.1,64,1.0,30,None,True,300
0.5555555555555556,0.0,0.1,64,1.0,30,None,True,400
0.5503355704697986,0.0,0.1,64,1.0,30,None,True,500
0.5473527218493661,0.0,0.1,64,1.0,30,None,True,600
0.5447427293064877,0.0,0.1,64,1.0,30,None,True,700
0.5410141685309471,0.0,0.1,64,1.0,30,None,True,800
0.540454884414616,0.0,0.1,64,1.0,30,None,True,900
0.5395227442207308,0.0,0.1,64,1.0,30,None,True,1000
0.5369127516778524,0.0,0.1,64,1.0,30,None,True,1100
0.5369127516778524,0.0,0.1,64,1.0,30,None,True,1200
0.5376584638329605,0.0,0.1,64,1.0,30,None,True,1300
0.534862043251305,0.0,0.1,64,1.0,30,None,True,1400
0.5369127516778524,0.0,0.1,64,1.0,30,None,True,1500
0.5335570469798657,0.0,0.1,64,1.0,30,None,True,1600
0.5331841909023117,0.0,0.1,64,1.0,30,None,True,1700
0.5335570469798657,0.0,0.1,64,1.0,30,None,True,1800
0.5344891871737509,0.0,0.1,64,1.0,30,None,True,1900
