score,beta,learning_rate,mb_size,neg_pos_ratio,num_hiddens,standardize,num_epochs
0.4626658744305803,0.0,0.1,64,1.0,0,True,0
0.668647256882551,0.0,0.1,64,1.0,0,True,100
0.6692414339473163,0.0,0.1,64,1.0,0,True,200
0.668647256882551,0.0,0.1,64,1.0,0,True,300
0.6680530798177857,0.0,0.1,64,1.0,0,True,400
0.6680530798177857,0.0,0.1,64,1.0,0,True,500
0.6690433749257279,0.0,0.1,64,1.0,0,True,600
0.6692414339473163,0.0,0.1,64,1.0,0,True,700
0.6688453159041394,0.0,0.1,64,1.0,0,True,800
0.668647256882551,0.0,0.1,64,1.0,0,True,900
0.6690433749257279,0.0,0.1,64,1.0,0,True,1000
0.6688453159041394,0.0,0.1,64,1.0,0,True,1100
0.6688453159041394,0.0,0.1,64,1.0,0,True,1200
0.6688453159041394,0.0,0.1,64,1.0,0,True,1300
0.668647256882551,0.0,0.1,64,1.0,0,True,1400
0.668647256882551,0.0,0.1,64,1.0,0,True,1500
0.6684491978609626,0.0,0.1,64,1.0,0,True,1600
0.6684491978609626,0.0,0.1,64,1.0,0,True,1700
0.668647256882551,0.0,0.1,64,1.0,0,True,1800
0.668647256882551,0.0,0.1,64,1.0,0,True,1900
