score,beta,learning_rate,mb_size,neg_pos_ratio,num_output,standardize,num_epochs
0.49059219647454944,0.0,0.1,64,1.0,None,True,0
0.49356308179837594,0.0,0.1,64,1.0,None,True,100
0.5076252723311547,0.0,0.1,64,1.0,None,True,200
0.5113883937413349,0.0,0.1,64,1.0,None,True,300
0.5135670429788077,0.0,0.1,64,1.0,None,True,400
0.5183204594969301,0.0,0.1,64,1.0,None,True,500
0.5220835809071103,0.0,0.1,64,1.0,None,True,600
0.5189146365616953,0.0,0.1,64,1.0,None,True,700
0.5177262824321648,0.0,0.1,64,1.0,None,True,800
0.5167359873242227,0.0,0.1,64,1.0,None,True,900
0.5149534561299267,0.0,0.1,64,1.0,None,True,1000
0.5183204594969301,0.0,0.1,64,1.0,None,True,1100
0.5135670429788077,0.0,0.1,64,1.0,None,True,1200
0.5129728659140423,0.0,0.1,64,1.0,None,True,1300
0.5123786888492771,0.0,0.1,64,1.0,None,True,1400
0.5125767478708655,0.0,0.1,64,1.0,None,True,1500
0.5123786888492771,0.0,0.1,64,1.0,None,True,1600
0.5131709249356308,0.0,0.1,64,1.0,None,True,1700
0.5113883937413349,0.0,0.1,64,1.0,None,True,1800
0.5115864527629234,0.0,0.1,64,1.0,None,True,1900
