score,beta,learning_rate,mb_size,neg_pos_ratio,num_alignment,num_output,standardize,num_epochs
0.5052199850857569,0.0,0.1,64,1.0,30,None,True,0
0.569910514541387,0.0,0.1,64,1.0,30,None,True,100
0.5686055182699478,0.0,0.1,64,1.0,30,None,True,200
0.5602162565249813,0.0,0.1,64,1.0,30,None,True,300
0.5548098434004475,0.0,0.1,64,1.0,30,None,True,400
0.5546234153616704,0.0,0.1,64,1.0,30,None,True,500
0.5555555555555556,0.0,0.1,64,1.0,30,None,True,600
0.5553691275167785,0.0,0.1,64,1.0,30,None,True,700
0.5499627143922446,0.0,0.1,64,1.0,30,None,True,800
0.5527591349739001,0.0,0.1,64,1.0,30,None,True,900
0.552945563012677,0.0,0.1,64,1.0,30,None,True,1000
0.5507084265473527,0.0,0.1,64,1.0,30,None,True,1100
0.5486577181208053,0.0,0.1,64,1.0,30,None,True,1200
0.5488441461595824,0.0,0.1,64,1.0,30,None,True,1300
0.5497762863534675,0.0,0.1,64,1.0,30,None,True,1400
0.5503355704697986,0.0,0.1,64,1.0,30,None,True,1500
0.5507084265473527,0.0,0.1,64,1.0,30,None,True,1600
0.5507084265473527,0.0,0.1,64,1.0,30,None,True,1700
0.5482848620432513,0.0,0.1,64,1.0,30,None,True,1800
0.5492170022371364,0.0,0.1,64,1.0,30,None,True,1900
