score,beta,learning_rate,mb_size,neg_pos_ratio,num_alignment,num_output,standardize,num_epochs
0.5129728659140423,0.0,0.1,64,1.0,30,None,True,0
0.6337888690829867,0.0,0.1,64,1.0,30,None,True,100
0.6634977223212517,0.0,0.1,64,1.0,30,None,True,200
0.6761734997029115,0.0,0.1,64,1.0,30,None,True,300
0.6803327391562686,0.0,0.1,64,1.0,30,None,True,400
0.68647256882551,0.0,0.1,64,1.0,30,None,True,500
0.6902356902356902,0.0,0.1,64,1.0,30,None,True,600
0.6918201624083977,0.0,0.1,64,1.0,30,None,True,700
0.690631808278867,0.0,0.1,64,1.0,30,None,True,800
0.690631808278867,0.0,0.1,64,1.0,30,None,True,900
0.6904337492572786,0.0,0.1,64,1.0,30,None,True,1000
0.6886512180629828,0.0,0.1,64,1.0,30,None,True,1100
0.6880570409982175,0.0,0.1,64,1.0,30,None,True,1200
0.6896415131709249,0.0,0.1,64,1.0,30,None,True,1300
0.6908298673004556,0.0,0.1,64,1.0,30,None,True,1400
0.6900376312141018,0.0,0.1,64,1.0,30,None,True,1500
0.6880570409982175,0.0,0.1,64,1.0,30,None,True,1600
0.6870667458902753,0.0,0.1,64,1.0,30,None,True,1700
0.6866706278470984,0.0,0.1,64,1.0,30,None,True,1800
0.6872648049118637,0.0,0.1,64,1.0,30,None,True,1900
