score,beta,learning_rate,mb_size,neg_pos_ratio,num_alignment,num_output,standardize,num_epochs
0.4923564504101417,0.0,0.1,64,1.0,30,None,True,0
0.5909768829231916,0.0,0.1,64,1.0,30,None,True,100
0.6304996271439225,0.0,0.1,64,1.0,30,None,True,200
0.6493288590604027,0.0,0.1,64,1.0,30,None,True,300
0.6593959731543624,0.0,0.1,64,1.0,30,None,True,400
0.6655480984340044,0.0,0.1,64,1.0,30,None,True,500
0.6655480984340044,0.0,0.1,64,1.0,30,None,True,600
0.6661073825503355,0.0,0.1,64,1.0,30,None,True,700
0.6636838180462341,0.0,0.1,64,1.0,30,None,True,800
0.6634973900074571,0.0,0.1,64,1.0,30,None,True,900
0.662565249813572,0.0,0.1,64,1.0,30,None,True,1000
0.6651752423564504,0.0,0.1,64,1.0,30,None,True,1100
0.6659209545115585,0.0,0.1,64,1.0,30,None,True,1200
0.6636838180462341,0.0,0.1,64,1.0,30,None,True,1300
0.662751677852349,0.0,0.1,64,1.0,30,None,True,1400
0.6651752423564504,0.0,0.1,64,1.0,30,None,True,1500
0.6649888143176734,0.0,0.1,64,1.0,30,None,True,1600
0.6642431021625652,0.0,0.1,64,1.0,30,None,True,1700
0.662751677852349,0.0,0.1,64,1.0,30,None,True,1800
0.662751677852349,0.0,0.1,64,1.0,30,None,True,1900
