score,beta,learning_rate,mb_size,neg_pos_ratio,num_alignment,num_output,standardize,num_epochs
0.5345612992671817,0.0,0.1,64,1.0,30,None,True,0
0.6393345216874629,0.0,0.1,64,1.0,30,None,True,100
0.6631016042780749,0.0,0.1,64,1.0,30,None,True,200
0.6702317290552585,0.0,0.1,64,1.0,30,None,True,300
0.6755793226381461,0.0,0.1,64,1.0,30,None,True,400
0.6739948504654387,0.0,0.1,64,1.0,30,None,True,500
0.6747870865517924,0.0,0.1,64,1.0,30,None,True,600
0.6743909685086156,0.0,0.1,64,1.0,30,None,True,700
0.6739948504654387,0.0,0.1,64,1.0,30,None,True,800
0.6710239651416122,0.0,0.1,64,1.0,30,None,True,900
0.6734006734006734,0.0,0.1,64,1.0,30,None,True,1000
0.6718162012279659,0.0,0.1,64,1.0,30,None,True,1100
0.6714200831847891,0.0,0.1,64,1.0,30,None,True,1200
0.673202614379085,0.0,0.1,64,1.0,30,None,True,1300
0.6684491978609626,0.0,0.1,64,1.0,30,None,True,1400
0.6680530798177857,0.0,0.1,64,1.0,30,None,True,1500
0.6656763715587245,0.0,0.1,64,1.0,30,None,True,1600
0.6636957813428401,0.0,0.1,64,1.0,30,None,True,1700
0.6619132501485443,0.0,0.1,64,1.0,30,None,True,1800
0.6631016042780749,0.0,0.1,64,1.0,30,None,True,1900
