score,beta,learning_rate,mb_size,neg_pos_ratio,num_alignment,num_output,standardize,num_epochs
0.468013468013468,0.0,0.1,64,1.0,30,None,True,0
0.5440681323034264,0.0,0.1,64,1.0,30,None,True,100
0.5593186769657358,0.0,0.1,64,1.0,30,None,True,200
0.5553574965339672,0.0,0.1,64,1.0,30,None,True,300
0.5533769063180828,0.0,0.1,64,1.0,30,None,True,400
0.5543672014260249,0.0,0.1,64,1.0,30,None,True,500
0.5521885521885522,0.0,0.1,64,1.0,30,None,True,600
0.5519904931669638,0.0,0.1,64,1.0,30,None,True,700
0.5563477916419093,0.0,0.1,64,1.0,30,None,True,800
0.5581303228362052,0.0,0.1,64,1.0,30,None,True,900
0.5593186769657358,0.0,0.1,64,1.0,30,None,True,1000
0.5614973262032086,0.0,0.1,64,1.0,30,None,True,1100
0.5620915032679739,0.0,0.1,64,1.0,30,None,True,1200
0.557140027728263,0.0,0.1,64,1.0,30,None,True,1300
0.5581303228362052,0.0,0.1,64,1.0,30,None,True,1400
0.5593186769657358,0.0,0.1,64,1.0,30,None,True,1500
0.5599128540305011,0.0,0.1,64,1.0,30,None,True,1600
0.5595167359873242,0.0,0.1,64,1.0,30,None,True,1700
0.5595167359873242,0.0,0.1,64,1.0,30,None,True,1800
0.5593186769657358,0.0,0.1,64,1.0,30,None,True,1900
