score,beta,learning_rate,mb_size,neg_pos_ratio,num_hiddens,standardize,num_epochs
0.4912378821774795,0.0,0.1,64,1.0,0,True,0
0.5676733780760627,0.0,0.1,64,1.0,0,True,100
0.5676733780760627,0.0,0.1,64,1.0,0,True,200
0.5669276659209546,0.0,0.1,64,1.0,0,True,300
0.5676733780760627,0.0,0.1,64,1.0,0,True,400
0.5676733780760627,0.0,0.1,64,1.0,0,True,500
0.5673005219985086,0.0,0.1,64,1.0,0,True,600
0.5667412378821775,0.0,0.1,64,1.0,0,True,700
0.5665548098434005,0.0,0.1,64,1.0,0,True,800
0.5665548098434005,0.0,0.1,64,1.0,0,True,900
0.5665548098434005,0.0,0.1,64,1.0,0,True,1000
0.5663683818046235,0.0,0.1,64,1.0,0,True,1100
0.5667412378821775,0.0,0.1,64,1.0,0,True,1200
0.5669276659209546,0.0,0.1,64,1.0,0,True,1300
0.5671140939597316,0.0,0.1,64,1.0,0,True,1400
0.5671140939597316,0.0,0.1,64,1.0,0,True,1500
0.5673005219985086,0.0,0.1,64,1.0,0,True,1600
0.5678598061148397,0.0,0.1,64,1.0,0,True,1700
0.5680462341536167,0.0,0.1,64,1.0,0,True,1800
0.5680462341536167,0.0,0.1,64,1.0,0,True,1900
