score,beta,learning_rate,mb_size,neg_pos_ratio,num_alignment,num_output,standardize,num_epochs
0.5104399701715138,0.0,0.1,64,1.0,30,None,True,0
0.5926547352721849,0.0,0.1,64,1.0,30,None,True,100
0.6088739746457867,0.0,0.1,64,1.0,30,None,True,200
0.6282624906785981,0.0,0.1,64,1.0,30,None,True,300
0.6418717375093214,0.0,0.1,64,1.0,30,None,True,400
0.6478374347501864,0.0,0.1,64,1.0,30,None,True,500
0.6500745712155108,0.0,0.1,64,1.0,30,None,True,600
0.65137956748695,0.0,0.1,64,1.0,30,None,True,700
0.6549217002237137,0.0,0.1,64,1.0,30,None,True,800
0.6552945563012678,0.0,0.1,64,1.0,30,None,True,900
0.656599552572707,0.0,0.1,64,1.0,30,None,True,1000
0.6582774049217002,0.0,0.1,64,1.0,30,None,True,1100
0.6562266964951529,0.0,0.1,64,1.0,30,None,True,1200
0.6543624161073825,0.0,0.1,64,1.0,30,None,True,1300
0.6541759880686056,0.0,0.1,64,1.0,30,None,True,1400
0.6528709917971663,0.0,0.1,64,1.0,30,None,True,1500
0.65137956748695,0.0,0.1,64,1.0,30,None,True,1600
0.6502609992542878,0.0,0.1,64,1.0,30,None,True,1700
0.6495152870991797,0.0,0.1,64,1.0,30,None,True,1800
0.6487695749440716,0.0,0.1,64,1.0,30,None,True,1900
