score,beta,learning_rate,mb_size,neg_pos_ratio,num_hiddens,standardize,num_epochs
0.573578926520103,0.0,0.1,64,1.0,0,True,0
0.6967716379481086,0.0,0.1,64,1.0,0,True,100
0.6961774608833432,0.0,0.1,64,1.0,0,True,200
0.6947910477322242,0.0,0.1,64,1.0,0,True,300
0.6932065755595167,0.0,0.1,64,1.0,0,True,400
0.6928104575163399,0.0,0.1,64,1.0,0,True,500
0.6926123984947514,0.0,0.1,64,1.0,0,True,600
0.6922162804515746,0.0,0.1,64,1.0,0,True,700
0.6920182214299861,0.0,0.1,64,1.0,0,True,800
0.6912259853436324,0.0,0.1,64,1.0,0,True,900
0.6916221033868093,0.0,0.1,64,1.0,0,True,1000
0.6918201624083977,0.0,0.1,64,1.0,0,True,1100
0.6918201624083977,0.0,0.1,64,1.0,0,True,1200
0.6912259853436324,0.0,0.1,64,1.0,0,True,1300
0.6914240443652209,0.0,0.1,64,1.0,0,True,1400
0.6914240443652209,0.0,0.1,64,1.0,0,True,1500
0.691027926322044,0.0,0.1,64,1.0,0,True,1600
0.6904337492572786,0.0,0.1,64,1.0,0,True,1700
0.6904337492572786,0.0,0.1,64,1.0,0,True,1800
0.690631808278867,0.0,0.1,64,1.0,0,True,1900
