score,beta,learning_rate,mb_size,neg_pos_ratio,num_hiddens,standardize,num_epochs
0.47949291573452646,0.0,0.1,64,1.0,0,True,0
0.5566741237882178,0.0,0.1,64,1.0,0,True,100
0.5536912751677853,0.0,0.1,64,1.0,0,True,200
0.5536912751677853,0.0,0.1,64,1.0,0,True,300
0.5536912751677853,0.0,0.1,64,1.0,0,True,400
0.5531319910514542,0.0,0.1,64,1.0,0,True,500
0.552945563012677,0.0,0.1,64,1.0,0,True,600
0.5533184190902312,0.0,0.1,64,1.0,0,True,700
0.5533184190902312,0.0,0.1,64,1.0,0,True,800
0.5536912751677853,0.0,0.1,64,1.0,0,True,900
0.5531319910514542,0.0,0.1,64,1.0,0,True,1000
0.5531319910514542,0.0,0.1,64,1.0,0,True,1100
0.5535048471290082,0.0,0.1,64,1.0,0,True,1200
0.5533184190902312,0.0,0.1,64,1.0,0,True,1300
0.552945563012677,0.0,0.1,64,1.0,0,True,1400
0.552945563012677,0.0,0.1,64,1.0,0,True,1500
0.5525727069351231,0.0,0.1,64,1.0,0,True,1600
0.5523862788963461,0.0,0.1,64,1.0,0,True,1700
0.5525727069351231,0.0,0.1,64,1.0,0,True,1800
0.5527591349739001,0.0,0.1,64,1.0,0,True,1900
