score,beta,learning_rate,mb_size,neg_pos_ratio,num_alignment,num_output,standardize,num_epochs
0.49981357196122295,0.0,0.1,64,1.0,30,None,True,0
0.5846383296047726,0.0,0.1,64,1.0,30,None,True,100
0.5863161819537659,0.0,0.1,64,1.0,30,None,True,200
0.5773676360924683,0.0,0.1,64,1.0,30,None,True,300
0.5712155108128263,0.0,0.1,64,1.0,30,None,True,400
0.5566741237882178,0.0,0.1,64,1.0,30,None,True,500
0.5508948545861297,0.0,0.1,64,1.0,30,None,True,600
0.546793437733035,0.0,0.1,64,1.0,30,None,True,700
0.5434377330350485,0.0,0.1,64,1.0,30,None,True,800
0.54082774049217,0.0,0.1,64,1.0,30,None,True,900
0.5384041759880686,0.0,0.1,64,1.0,30,None,True,1000
0.5356077554064131,0.0,0.1,64,1.0,30,None,True,1100
0.5356077554064131,0.0,0.1,64,1.0,30,None,True,1200
0.5363534675615212,0.0,0.1,64,1.0,30,None,True,1300
0.5346756152125279,0.0,0.1,64,1.0,30,None,True,1400
0.5313199105145414,0.0,0.1,64,1.0,30,None,True,1500
0.5313199105145414,0.0,0.1,64,1.0,30,None,True,1600
0.5333706189410887,0.0,0.1,64,1.0,30,None,True,1700
0.5320656226696495,0.0,0.1,64,1.0,30,None,True,1800
0.5313199105145414,0.0,0.1,64,1.0,30,None,True,1900
