score,beta,learning_rate,mb_size,neg_pos_ratio,num_output,standardize,num_epochs
0.5058427411368588,0.0,0.1,64,1.0,None,True,0
0.5789265201029907,0.0,0.1,64,1.0,None,True,100
0.6149732620320856,0.0,0.1,64,1.0,None,True,200
0.6357694592988711,0.0,0.1,64,1.0,None,True,300
0.6442859972271737,0.0,0.1,64,1.0,None,True,400
0.6476530005941771,0.0,0.1,64,1.0,None,True,500
0.6480491186373539,0.0,0.1,64,1.0,None,True,600
0.6488413547237076,0.0,0.1,64,1.0,None,True,700
0.6452762923351159,0.0,0.1,64,1.0,None,True,800
0.6442859972271737,0.0,0.1,64,1.0,None,True,900
0.64349376114082,0.0,0.1,64,1.0,None,True,1000
0.6428995840760546,0.0,0.1,64,1.0,None,True,1100
0.6436918201624084,0.0,0.1,64,1.0,None,True,1200
0.6419092889681125,0.0,0.1,64,1.0,None,True,1300
0.6417112299465241,0.0,0.1,64,1.0,None,True,1400
0.6430976430976431,0.0,0.1,64,1.0,None,True,1500
0.6436918201624084,0.0,0.1,64,1.0,None,True,1600
0.6423054070112894,0.0,0.1,64,1.0,None,True,1700
0.6430976430976431,0.0,0.1,64,1.0,None,True,1800
0.6409189938601704,0.0,0.1,64,1.0,None,True,1900
