score,beta,learning_rate,mb_size,neg_pos_ratio,num_alignment,num_output,standardize,num_epochs
0.49178055060408,0.0,0.1,64,1.0,30,None,True,0
0.5908100613982967,0.0,0.1,64,1.0,30,None,True,100
0.6137849079025549,0.0,0.1,64,1.0,30,None,True,200
0.6268568033273916,0.0,0.1,64,1.0,30,None,True,300
0.6399286987522281,0.0,0.1,64,1.0,30,None,True,400
0.6482471776589424,0.0,0.1,64,1.0,30,None,True,500
0.6531986531986532,0.0,0.1,64,1.0,30,None,True,600
0.6615171321053674,0.0,0.1,64,1.0,30,None,True,700
0.6611210140621905,0.0,0.1,64,1.0,30,None,True,800
0.6621113091701327,0.0,0.1,64,1.0,30,None,True,900
0.6621113091701327,0.0,0.1,64,1.0,30,None,True,1000
0.6603287779758368,0.0,0.1,64,1.0,30,None,True,1100
0.6619132501485443,0.0,0.1,64,1.0,30,None,True,1200
0.6625074272133096,0.0,0.1,64,1.0,30,None,True,1300
0.6621113091701327,0.0,0.1,64,1.0,30,None,True,1400
0.6611210140621905,0.0,0.1,64,1.0,30,None,True,1500
0.6595365418894831,0.0,0.1,64,1.0,30,None,True,1600
0.6601307189542484,0.0,0.1,64,1.0,30,None,True,1700
0.656763715587245,0.0,0.1,64,1.0,30,None,True,1800
0.6583481877599525,0.0,0.1,64,1.0,30,None,True,1900
