score,beta,learning_rate,mb_size,neg_pos_ratio,num_hiddens,standardize,num_epochs
0.5028718558130323,0.0,0.1,64,1.0,0,True,0
0.5832838185779362,0.0,0.1,64,1.0,0,True,100
0.5848682907506437,0.0,0.1,64,1.0,0,True,200
0.585462467815409,0.0,0.1,64,1.0,0,True,300
0.585462467815409,0.0,0.1,64,1.0,0,True,400
0.5862547039017627,0.0,0.1,64,1.0,0,True,500
0.5862547039017627,0.0,0.1,64,1.0,0,True,600
0.586848880966528,0.0,0.1,64,1.0,0,True,700
0.5872449990097048,0.0,0.1,64,1.0,0,True,800
0.5870469399881164,0.0,0.1,64,1.0,0,True,900
0.5870469399881164,0.0,0.1,64,1.0,0,True,1000
0.5876411170528818,0.0,0.1,64,1.0,0,True,1100
0.5870469399881164,0.0,0.1,64,1.0,0,True,1200
0.586848880966528,0.0,0.1,64,1.0,0,True,1300
0.5866508219449396,0.0,0.1,64,1.0,0,True,1400
0.5860566448801743,0.0,0.1,64,1.0,0,True,1500
0.5862547039017627,0.0,0.1,64,1.0,0,True,1600
0.5864527629233511,0.0,0.1,64,1.0,0,True,1700
0.586848880966528,0.0,0.1,64,1.0,0,True,1800
0.5872449990097048,0.0,0.1,64,1.0,0,True,1900
