score,beta,learning_rate,mb_size,neg_pos_ratio,num_alignment,num_output,standardize,num_epochs
0.47078629431570607,0.0,0.1,64,1.0,30,None,True,0
0.5387205387205387,0.0,0.1,64,1.0,30,None,True,100
0.5458506634977223,0.0,0.1,64,1.0,30,None,True,200
0.5405030699148347,0.0,0.1,64,1.0,30,None,True,300
0.5387205387205387,0.0,0.1,64,1.0,30,None,True,400
0.5377302436125966,0.0,0.1,64,1.0,30,None,True,500
0.5307981778570013,0.0,0.1,64,1.0,30,None,True,600
0.5272331154684096,0.0,0.1,64,1.0,30,None,True,700
0.5248564072093483,0.0,0.1,64,1.0,30,None,True,800
0.5238661121014062,0.0,0.1,64,1.0,30,None,True,900
0.5266389384036443,0.0,0.1,64,1.0,30,None,True,1000
0.5288175876411171,0.0,0.1,64,1.0,30,None,True,1100
0.5300059417706476,0.0,0.1,64,1.0,30,None,True,1200
0.531986531986532,0.0,0.1,64,1.0,30,None,True,1300
0.5309962368785898,0.0,0.1,64,1.0,30,None,True,1400
0.5343632402455932,0.0,0.1,64,1.0,30,None,True,1500
0.5329768270944741,0.0,0.1,64,1.0,30,None,True,1600
0.5323826500297089,0.0,0.1,64,1.0,30,None,True,1700
0.5351554763319469,0.0,0.1,64,1.0,30,None,True,1800
0.5351554763319469,0.0,0.1,64,1.0,30,None,True,1900
