score,beta,learning_rate,mb_size,neg_pos_ratio,num_output,standardize,num_epochs
0.49794929157345263,0.0,0.1,64,1.0,None,True,0
0.4727815063385533,0.0,0.1,64,1.0,None,True,100
0.4341909023117077,0.0,0.1,64,1.0,None,True,200
0.40958240119313943,0.0,0.1,64,1.0,None,True,300
0.401006711409396,0.0,0.1,64,1.0,None,True,400
0.39560029828486204,0.0,0.1,64,1.0,None,True,500
0.38907531692766595,0.0,0.1,64,1.0,None,True,600
0.3864653243847875,0.0,0.1,64,1.0,None,True,700
0.3832960477255779,0.0,0.1,64,1.0,None,True,800
0.3814317673378076,0.0,0.1,64,1.0,None,True,900
0.3801267710663684,0.0,0.1,64,1.0,None,True,1000
0.377889634601044,0.0,0.1,64,1.0,None,True,1100
0.377889634601044,0.0,0.1,64,1.0,None,True,1200
0.37583892617449666,0.0,0.1,64,1.0,None,True,1300
0.3754660700969426,0.0,0.1,64,1.0,None,True,1400
0.3750932140193885,0.0,0.1,64,1.0,None,True,1500
0.3737882177479493,0.0,0.1,64,1.0,None,True,1600
0.3743475018642804,0.0,0.1,64,1.0,None,True,1700
0.3745339299030574,0.0,0.1,64,1.0,None,True,1800
0.37602535421327365,0.0,0.1,64,1.0,None,True,1900
