score,beta,learning_rate,mb_size,neg_pos_ratio,num_alignment,num_output,standardize,num_epochs
0.5085756897837435,0.0,0.1,64,1.0,30,None,True,0
0.5976882923191648,0.0,0.1,64,1.0,30,None,True,100
0.6178225205070843,0.0,0.1,64,1.0,30,None,True,200
0.6291946308724832,0.0,0.1,64,1.0,30,None,True,300
0.6368381804623415,0.0,0.1,64,1.0,30,None,True,400
0.633482475764355,0.0,0.1,64,1.0,30,None,True,500
0.634041759880686,0.0,0.1,64,1.0,30,None,True,600
0.6370246085011185,0.0,0.1,64,1.0,30,None,True,700
0.639075316927666,0.0,0.1,64,1.0,30,None,True,800
0.6381431767337807,0.0,0.1,64,1.0,30,None,True,900
0.6413124533929903,0.0,0.1,64,1.0,30,None,True,1000
0.6439224459358688,0.0,0.1,64,1.0,30,None,True,1100
0.6465324384787472,0.0,0.1,64,1.0,30,None,True,1200
0.6442953020134228,0.0,0.1,64,1.0,30,None,True,1300
0.6442953020134228,0.0,0.1,64,1.0,30,None,True,1400
0.6457867263236391,0.0,0.1,64,1.0,30,None,True,1500
0.6433631618195377,0.0,0.1,64,1.0,30,None,True,1600
0.6448545861297539,0.0,0.1,64,1.0,30,None,True,1700
0.6459731543624161,0.0,0.1,64,1.0,30,None,True,1800
0.6485831469052945,0.0,0.1,64,1.0,30,None,True,1900
