score,beta,learning_rate,mb_size,neg_pos_ratio,num_alignment,num_output,standardize,num_epochs
0.5002970885323826,0.0,0.1,64,1.0,30,None,True,0
0.5668449197860963,0.0,0.1,64,1.0,30,None,True,100
0.5692216280451574,0.0,0.1,64,1.0,30,None,True,200
0.563081798375916,0.0,0.1,64,1.0,30,None,True,300
0.557140027728263,0.0,0.1,64,1.0,30,None,True,400
0.5589225589225589,0.0,0.1,64,1.0,30,None,True,500
0.5585264408793821,0.0,0.1,64,1.0,30,None,True,600
0.557140027728263,0.0,0.1,64,1.0,30,None,True,700
0.5575361457714398,0.0,0.1,64,1.0,30,None,True,800
0.5618934442463854,0.0,0.1,64,1.0,30,None,True,900
0.5624876213111507,0.0,0.1,64,1.0,30,None,True,1000
0.5628837393543276,0.0,0.1,64,1.0,30,None,True,1100
0.5642701525054467,0.0,0.1,64,1.0,30,None,True,1200
0.5660526836997425,0.0,0.1,64,1.0,30,None,True,1300
0.5684293919588037,0.0,0.1,64,1.0,30,None,True,1400
0.5672410378292732,0.0,0.1,64,1.0,30,None,True,1500
0.5654585066349772,0.0,0.1,64,1.0,30,None,True,1600
0.5664488017429193,0.0,0.1,64,1.0,30,None,True,1700
0.5666468607645079,0.0,0.1,64,1.0,30,None,True,1800
0.5664488017429193,0.0,0.1,64,1.0,30,None,True,1900
