score,beta,learning_rate,mb_size,neg_pos_ratio,num_alignment,num_output,standardize,num_epochs
0.5127748068924539,0.0,0.1,64,1.0,30,None,True,0
0.6223014458308576,0.0,0.1,64,1.0,30,None,True,100
0.6682511388393741,0.0,0.1,64,1.0,30,None,True,200
0.6880570409982175,0.0,0.1,64,1.0,30,None,True,300
0.7021192315309962,0.0,0.1,64,1.0,30,None,True,400
0.7074668251138839,0.0,0.1,64,1.0,30,None,True,500
0.70291146761735,0.0,0.1,64,1.0,30,None,True,600
0.6999405822935235,0.0,0.1,64,1.0,30,None,True,700
0.6975638740344623,0.0,0.1,64,1.0,30,None,True,800
0.6939988116458705,0.0,0.1,64,1.0,30,None,True,900
0.6922162804515746,0.0,0.1,64,1.0,30,None,True,1000
0.692414339473163,0.0,0.1,64,1.0,30,None,True,1100
0.6959794018617548,0.0,0.1,64,1.0,30,None,True,1200
0.6975638740344623,0.0,0.1,64,1.0,30,None,True,1300
0.6985541691424044,0.0,0.1,64,1.0,30,None,True,1400
0.69657357892652,0.0,0.1,64,1.0,30,None,True,1500
0.6971677559912854,0.0,0.1,64,1.0,30,None,True,1600
0.6967716379481086,0.0,0.1,64,1.0,30,None,True,1700
0.6967716379481086,0.0,0.1,64,1.0,30,None,True,1800
0.6943949296890474,0.0,0.1,64,1.0,30,None,True,1900
