score,beta,learning_rate,mb_size,neg_pos_ratio,num_alignment,num_output,standardize,num_epochs
0.5033557046979866,0.0,0.1,64,1.0,30,None,True,0
0.5441834451901566,0.0,0.1,64,1.0,30,None,True,100
0.5592841163310962,0.0,0.1,64,1.0,30,None,True,200
0.5572334079045489,0.0,0.1,64,1.0,30,None,True,300
0.5559284116331096,0.0,0.1,64,1.0,30,None,True,400
0.5542505592841164,0.0,0.1,64,1.0,30,None,True,500
0.5494034302759135,0.0,0.1,64,1.0,30,None,True,600
0.5473527218493661,0.0,0.1,64,1.0,30,None,True,700
0.5454884414615958,0.0,0.1,64,1.0,30,None,True,800
0.5421327367636093,0.0,0.1,64,1.0,30,None,True,900
0.5413870246085011,0.0,0.1,64,1.0,30,None,True,1000
0.5415734526472782,0.0,0.1,64,1.0,30,None,True,1100
0.5419463087248322,0.0,0.1,64,1.0,30,None,True,1200
0.5400820283370619,0.0,0.1,64,1.0,30,None,True,1300
0.5400820283370619,0.0,0.1,64,1.0,30,None,True,1400
0.5391498881431768,0.0,0.1,64,1.0,30,None,True,1500
0.540268456375839,0.0,0.1,64,1.0,30,None,True,1600
0.5421327367636093,0.0,0.1,64,1.0,30,None,True,1700
0.5441834451901566,0.0,0.1,64,1.0,30,None,True,1800
0.5419463087248322,0.0,0.1,64,1.0,30,None,True,1900
