score,beta,learning_rate,mb_size,neg_pos_ratio,num_output,standardize,num_epochs
0.49059219647454944,0.0,0.1,64,1.0,None,True,0
0.5113883937413349,0.0,0.1,64,1.0,None,True,100
0.5510001980590216,0.0,0.1,64,1.0,None,True,200
0.5771439889086948,0.0,0.1,64,1.0,None,True,300
0.5937809467221232,0.0,0.1,64,1.0,None,True,400
0.6100217864923747,0.0,0.1,64,1.0,None,True,500
0.6223014458308576,0.0,0.1,64,1.0,None,True,600
0.6310160427807486,0.0,0.1,64,1.0,None,True,700
0.6365616953852248,0.0,0.1,64,1.0,None,True,800
0.6391364626658744,0.0,0.1,64,1.0,None,True,900
0.640720934838582,0.0,0.1,64,1.0,None,True,1000
0.6438898791839969,0.0,0.1,64,1.0,None,True,1100
0.646266587443058,0.0,0.1,64,1.0,None,True,1200
0.6480491186373539,0.0,0.1,64,1.0,None,True,1300
0.6472568825510002,0.0,0.1,64,1.0,None,True,1400
0.6486432957021192,0.0,0.1,64,1.0,None,True,1500
0.6490394137452961,0.0,0.1,64,1.0,None,True,1600
0.6478510596157655,0.0,0.1,64,1.0,None,True,1700
0.6470588235294118,0.0,0.1,64,1.0,None,True,1800
0.6464646464646465,0.0,0.1,64,1.0,None,True,1900
