score,beta,learning_rate,mb_size,neg_pos_ratio,num_hiddens,standardize,num_epochs
0.49906785980611484,0.0,0.1,64,1.0,0,True,0
0.48564504101416855,0.0,0.1,64,1.0,0,True,100
0.48695003728560776,0.0,0.1,64,1.0,0,True,200
0.4873228933631618,0.0,0.1,64,1.0,0,True,300
0.48769574944071586,0.0,0.1,64,1.0,0,True,400
0.488627889634601,0.0,0.1,64,1.0,0,True,500
0.4890007457121551,0.0,0.1,64,1.0,0,True,600
0.48956002982848623,0.0,0.1,64,1.0,0,True,700
0.48825503355704697,0.0,0.1,64,1.0,0,True,800
0.4891871737509321,0.0,0.1,64,1.0,0,True,900
0.4891871737509321,0.0,0.1,64,1.0,0,True,1000
0.4891871737509321,0.0,0.1,64,1.0,0,True,1100
0.48956002982848623,0.0,0.1,64,1.0,0,True,1200
0.4901193139448173,0.0,0.1,64,1.0,0,True,1300
0.48974645786726323,0.0,0.1,64,1.0,0,True,1400
0.4901193139448173,0.0,0.1,64,1.0,0,True,1500
0.4901193139448173,0.0,0.1,64,1.0,0,True,1600
0.4899328859060403,0.0,0.1,64,1.0,0,True,1700
0.4891871737509321,0.0,0.1,64,1.0,0,True,1800
0.4890007457121551,0.0,0.1,64,1.0,0,True,1900
