score,beta,learning_rate,mb_size,neg_pos_ratio,num_alignment,num_output,standardize,num_epochs
0.5005592841163311,0.0,0.1,64,1.0,30,None,True,0
0.5991797166293811,0.0,0.1,64,1.0,30,None,True,100
0.6193139448173005,0.0,0.1,64,1.0,30,None,True,200
0.6286353467561522,0.0,0.1,64,1.0,30,None,True,300
0.6325503355704698,0.0,0.1,64,1.0,30,None,True,400
0.6381431767337807,0.0,0.1,64,1.0,30,None,True,500
0.6435495898583147,0.0,0.1,64,1.0,30,None,True,600
0.6442953020134228,0.0,0.1,64,1.0,30,None,True,700
0.645041014168531,0.0,0.1,64,1.0,30,None,True,800
0.6457867263236391,0.0,0.1,64,1.0,30,None,True,900
0.651193139448173,0.0,0.1,64,1.0,30,None,True,1000
0.6504474272930649,0.0,0.1,64,1.0,30,None,True,1100
0.6510067114093959,0.0,0.1,64,1.0,30,None,True,1200
0.6528709917971663,0.0,0.1,64,1.0,30,None,True,1300
0.6560402684563759,0.0,0.1,64,1.0,30,None,True,1400
0.6580909768829232,0.0,0.1,64,1.0,30,None,True,1500
0.6562266964951529,0.0,0.1,64,1.0,30,None,True,1600
0.656599552572707,0.0,0.1,64,1.0,30,None,True,1700
0.6573452647278151,0.0,0.1,64,1.0,30,None,True,1800
0.6575316927665921,0.0,0.1,64,1.0,30,None,True,1900
