score,beta,learning_rate,mb_size,neg_pos_ratio,num_alignment,num_output,standardize,num_epochs
0.4969300851653793,0.0,0.1,64,1.0,30,None,True,0
0.5517924341453754,0.0,0.1,64,1.0,30,None,True,100
0.5474351356704298,0.0,0.1,64,1.0,30,None,True,200
0.5434739552386612,0.0,0.1,64,1.0,30,None,True,300
0.5420875420875421,0.0,0.1,64,1.0,30,None,True,400
0.5375321845910082,0.0,0.1,64,1.0,30,None,True,500
0.5359477124183006,0.0,0.1,64,1.0,30,None,True,600
0.531986531986532,0.0,0.1,64,1.0,30,None,True,700
0.5335710041592394,0.0,0.1,64,1.0,30,None,True,800
0.5373341255694197,0.0,0.1,64,1.0,30,None,True,900
0.5383244206773619,0.0,0.1,64,1.0,30,None,True,1000
0.5369380075262428,0.0,0.1,64,1.0,30,None,True,1100
0.5375321845910082,0.0,0.1,64,1.0,30,None,True,1200
0.5369380075262428,0.0,0.1,64,1.0,30,None,True,1300
0.5389185977421271,0.0,0.1,64,1.0,30,None,True,1400
0.5408991879580115,0.0,0.1,64,1.0,30,None,True,1500
0.5377302436125966,0.0,0.1,64,1.0,30,None,True,1600
0.5383244206773619,0.0,0.1,64,1.0,30,None,True,1700
0.5361457714398891,0.0,0.1,64,1.0,30,None,True,1800
0.5383244206773619,0.0,0.1,64,1.0,30,None,True,1900
