score,beta,learning_rate,mb_size,neg_pos_ratio,num_alignment,num_output,standardize,num_epochs
0.5039149888143176,0.0,0.1,64,1.0,30,None,True,0
0.5734526472781506,0.0,0.1,64,1.0,30,None,True,100
0.5721476510067114,0.0,0.1,64,1.0,30,None,True,200
0.5596569724086503,0.0,0.1,64,1.0,30,None,True,300
0.5555555555555556,0.0,0.1,64,1.0,30,None,True,400
0.5514541387024608,0.0,0.1,64,1.0,30,None,True,500
0.5453020134228188,0.0,0.1,64,1.0,30,None,True,600
0.5439970171513796,0.0,0.1,64,1.0,30,None,True,700
0.5432513049962714,0.0,0.1,64,1.0,30,None,True,800
0.5425055928411633,0.0,0.1,64,1.0,30,None,True,900
0.540641312453393,0.0,0.1,64,1.0,30,None,True,1000
0.5432513049962714,0.0,0.1,64,1.0,30,None,True,1100
0.5443698732289336,0.0,0.1,64,1.0,30,None,True,1200
0.5432513049962714,0.0,0.1,64,1.0,30,None,True,1300
0.5423191648023863,0.0,0.1,64,1.0,30,None,True,1400
0.5460477255779269,0.0,0.1,64,1.0,30,None,True,1500
0.5477255779269202,0.0,0.1,64,1.0,30,None,True,1600
0.5488441461595824,0.0,0.1,64,1.0,30,None,True,1700
0.5494034302759135,0.0,0.1,64,1.0,30,None,True,1800
0.5488441461595824,0.0,0.1,64,1.0,30,None,True,1900
