score,beta,learning_rate,mb_size,neg_pos_ratio,num_hiddens,standardize,num_epochs
0.426421073479897,0.0,0.1,64,1.0,0,True,0
0.6963755199049316,0.0,0.1,64,1.0,0,True,100
0.6947910477322242,0.0,0.1,64,1.0,0,True,200
0.6949891067538126,0.0,0.1,64,1.0,0,True,300
0.6947910477322242,0.0,0.1,64,1.0,0,True,400
0.6943949296890474,0.0,0.1,64,1.0,0,True,500
0.6936026936026936,0.0,0.1,64,1.0,0,True,600
0.6934046345811051,0.0,0.1,64,1.0,0,True,700
0.6932065755595167,0.0,0.1,64,1.0,0,True,800
0.6930085165379283,0.0,0.1,64,1.0,0,True,900
0.6932065755595167,0.0,0.1,64,1.0,0,True,1000
0.6934046345811051,0.0,0.1,64,1.0,0,True,1100
0.6930085165379283,0.0,0.1,64,1.0,0,True,1200
0.6930085165379283,0.0,0.1,64,1.0,0,True,1300
0.6928104575163399,0.0,0.1,64,1.0,0,True,1400
0.6926123984947514,0.0,0.1,64,1.0,0,True,1500
0.6926123984947514,0.0,0.1,64,1.0,0,True,1600
0.6926123984947514,0.0,0.1,64,1.0,0,True,1700
0.6928104575163399,0.0,0.1,64,1.0,0,True,1800
0.6928104575163399,0.0,0.1,64,1.0,0,True,1900
