score,beta,learning_rate,mb_size,neg_pos_ratio,num_hiddens,standardize,num_epochs
0.5127748068924539,0.0,0.1,64,1.0,0,True,0
0.5236680530798178,0.0,0.1,64,1.0,0,True,100
0.5244602891661715,0.0,0.1,64,1.0,0,True,200
0.5232719350366409,0.0,0.1,64,1.0,0,True,300
0.5240641711229946,0.0,0.1,64,1.0,0,True,400
0.5236680530798178,0.0,0.1,64,1.0,0,True,500
0.5234699940582294,0.0,0.1,64,1.0,0,True,600
0.5238661121014062,0.0,0.1,64,1.0,0,True,700
0.5240641711229946,0.0,0.1,64,1.0,0,True,800
0.5236680530798178,0.0,0.1,64,1.0,0,True,900
0.5236680530798178,0.0,0.1,64,1.0,0,True,1000
0.5240641711229946,0.0,0.1,64,1.0,0,True,1100
0.5242622301445831,0.0,0.1,64,1.0,0,True,1200
0.5242622301445831,0.0,0.1,64,1.0,0,True,1300
0.5240641711229946,0.0,0.1,64,1.0,0,True,1400
0.5240641711229946,0.0,0.1,64,1.0,0,True,1500
0.5238661121014062,0.0,0.1,64,1.0,0,True,1600
0.5238661121014062,0.0,0.1,64,1.0,0,True,1700
0.5236680530798178,0.0,0.1,64,1.0,0,True,1800
0.5236680530798178,0.0,0.1,64,1.0,0,True,1900
