score,beta,learning_rate,mb_size,neg_pos_ratio,num_hiddens,standardize,num_epochs
0.4992542878448919,0.0,0.1,64,1.0,0,True,0
0.48508575689783745,0.0,0.1,64,1.0,0,True,100
0.48508575689783745,0.0,0.1,64,1.0,0,True,200
0.4854586129753915,0.0,0.1,64,1.0,0,True,300
0.48583146905294555,0.0,0.1,64,1.0,0,True,400
0.4860178970917226,0.0,0.1,64,1.0,0,True,500
0.4854586129753915,0.0,0.1,64,1.0,0,True,600
0.4854586129753915,0.0,0.1,64,1.0,0,True,700
0.48583146905294555,0.0,0.1,64,1.0,0,True,800
0.4862043251304996,0.0,0.1,64,1.0,0,True,900
0.4860178970917226,0.0,0.1,64,1.0,0,True,1000
0.4862043251304996,0.0,0.1,64,1.0,0,True,1100
0.48639075316927666,0.0,0.1,64,1.0,0,True,1200
0.4862043251304996,0.0,0.1,64,1.0,0,True,1300
0.4862043251304996,0.0,0.1,64,1.0,0,True,1400
0.4862043251304996,0.0,0.1,64,1.0,0,True,1500
0.4862043251304996,0.0,0.1,64,1.0,0,True,1600
0.4862043251304996,0.0,0.1,64,1.0,0,True,1700
0.4862043251304996,0.0,0.1,64,1.0,0,True,1800
0.4862043251304996,0.0,0.1,64,1.0,0,True,1900
