score,beta,learning_rate,mb_size,neg_pos_ratio,num_output,standardize,num_epochs
0.4992542878448919,0.0,0.1,64,1.0,None,True,0
0.4576808351976137,0.0,0.1,64,1.0,None,True,100
0.41387024608501116,0.0,0.1,64,1.0,None,True,200
0.39299030574198357,0.0,0.1,64,1.0,None,True,300
0.3825503355704698,0.0,0.1,64,1.0,None,True,400
0.3756524981357196,0.0,0.1,64,1.0,None,True,500
0.37472035794183445,0.0,0.1,64,1.0,None,True,600
0.37472035794183445,0.0,0.1,64,1.0,None,True,700
0.3745339299030574,0.0,0.1,64,1.0,None,True,800
0.37472035794183445,0.0,0.1,64,1.0,None,True,900
0.3749067859806115,0.0,0.1,64,1.0,None,True,1000
0.37416107382550334,0.0,0.1,64,1.0,None,True,1100
0.37341536167039524,0.0,0.1,64,1.0,None,True,1200
0.3726696495152871,0.0,0.1,64,1.0,None,True,1300
0.3754660700969426,0.0,0.1,64,1.0,None,True,1400
0.3754660700969426,0.0,0.1,64,1.0,None,True,1500
0.3775167785234899,0.0,0.1,64,1.0,None,True,1600
0.38105891126025354,0.0,0.1,64,1.0,None,True,1700
0.383668903803132,0.0,0.1,64,1.0,None,True,1800
0.38422818791946306,0.0,0.1,64,1.0,None,True,1900
