score,beta,learning_rate,mb_size,neg_pos_ratio,num_output,standardize,num_epochs
0.5329768270944741,0.0,0.1,64,1.0,None,True,0
0.6173499702911468,0.0,0.1,64,1.0,None,True,100
0.6193305605070311,0.0,0.1,64,1.0,None,True,200
0.6187363834422658,0.0,0.1,64,1.0,None,True,300
0.6074470192117251,0.0,0.1,64,1.0,None,True,400
0.5957615369380075,0.0,0.1,64,1.0,None,True,500
0.5834818775995246,0.0,0.1,64,1.0,None,True,600
0.5807090512972866,0.0,0.1,64,1.0,None,True,700
0.5777381659734601,0.0,0.1,64,1.0,None,True,800
0.5759556347791642,0.0,0.1,64,1.0,None,True,900
0.5710041592394534,0.0,0.1,64,1.0,None,True,1000
0.5692216280451574,0.0,0.1,64,1.0,None,True,1100
0.5688255100019806,0.0,0.1,64,1.0,None,True,1200
0.5656565656565656,0.0,0.1,64,1.0,None,True,1300
0.5614973262032086,0.0,0.1,64,1.0,None,True,1400
0.5611012081600317,0.0,0.1,64,1.0,None,True,1500
0.5622895622895623,0.0,0.1,64,1.0,None,True,1600
0.5632798573975044,0.0,0.1,64,1.0,None,True,1700
0.5644682115270351,0.0,0.1,64,1.0,None,True,1800
0.5662507427213309,0.0,0.1,64,1.0,None,True,1900
