score,beta,learning_rate,mb_size,neg_pos_ratio,num_output,standardize,num_epochs
0.4862348979996039,0.0,0.1,64,1.0,None,True,0
0.5008912655971479,0.0,0.1,64,1.0,None,True,100
0.48366013071895425,0.0,0.1,64,1.0,None,True,200
0.46108140225787286,0.0,0.1,64,1.0,None,True,300
0.4495939790057437,0.0,0.1,64,1.0,None,True,400
0.4392949098831452,0.0,0.1,64,1.0,None,True,500
0.4365220835809071,0.0,0.1,64,1.0,None,True,600
0.42998613586848883,0.0,0.1,64,1.0,None,True,700
0.42800554565260446,0.0,0.1,64,1.0,None,True,800
0.42622301445830857,0.0,0.1,64,1.0,None,True,900
0.4234501881560705,0.0,0.1,64,1.0,None,True,1000
0.42404436522083583,0.0,0.1,64,1.0,None,True,1100
0.4226579520697168,0.0,0.1,64,1.0,None,True,1200
0.4206773618538324,0.0,0.1,64,1.0,None,True,1300
0.42206377500495146,0.0,0.1,64,1.0,None,True,1400
0.41948900772430187,0.0,0.1,64,1.0,None,True,1500
0.4177064765300059,0.0,0.1,64,1.0,None,True,1600
0.414537532184591,0.0,0.1,64,1.0,None,True,1700
0.414537532184591,0.0,0.1,64,1.0,None,True,1800
0.4125569419687067,0.0,0.1,64,1.0,None,True,1900
